Gender_Encoded,Married_Encoded,Education_Encoded,Self_Employed_Encoded,Dependents_Encoded,Credit_History,Property_Rural,Property_Semiurban,Property_Urban,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,TotalIncome,LogTotalIncome,LogLoanAmount,EMI,BalanceIncome,LoanIncomeRatio,IncomePerDependent
1,1,1,0,1,1.0,False,True,False,6065,2004.0,250.0,360.0,8069.0,8.995908761263994,5.5254529391317835,0.6944444444444444,7374.555555555556,0.030982773577890692,4034.5
1,0,1,0,0,1.0,False,False,True,1800,1213.0,47.0,360.0,3013.0,8.01102337918644,3.871201010907891,0.13055555555555556,2882.4444444444443,0.015599070693660804,3013.0
1,0,1,1,0,0.0,False,False,True,10416,0.0,187.0,360.0,10416.0,9.251194365984448,5.236441962829949,0.5194444444444445,9896.555555555555,0.0179531490015361,10416.0
1,1,1,0,0,1.0,False,True,False,14583,0.0,436.0,360.0,14583.0,9.5876803163585,6.07993319509559,1.211111111111111,13371.888888888889,0.02989782623602825,14583.0
1,1,1,0,1,1.0,True,False,False,5250,688.0,160.0,360.0,5938.0,8.68929604801586,5.081404364984463,0.4444444444444444,5493.555555555556,0.02694509936005389,2969.0
1,1,1,0,0,1.0,True,False,False,5923,2054.0,211.0,360.0,7977.0,8.984443032465352,5.356586274672012,0.5861111111111111,7390.888888888889,0.02645104675943337,7977.0
0,0,1,0,0,1.0,True,False,False,7200,0.0,120.0,360.0,7200.0,8.881975184248867,4.795790545596741,0.3333333333333333,6866.666666666667,0.016666666666666666,7200.0
1,1,0,0,1,1.0,False,False,True,4554,1229.0,158.0,360.0,5783.0,8.6628507638386,5.0689042022202315,0.4388888888888889,5344.111111111111,0.027321459450112398,2891.5
1,1,1,0,3,0.0,True,False,False,81000,0.0,360.0,360.0,81000.0,11.302216779257382,5.8888779583328805,1.0,80000.0,0.0044444444444444444,20250.0
0,0,0,0,0,1.0,True,False,False,4350,0.0,154.0,360.0,4350.0,8.37816098272068,5.043425116919247,0.42777777777777776,3922.222222222222,0.035402298850574714,4350.0
0,0,1,0,0,1.0,False,False,True,3237,0.0,30.0,360.0,3237.0,8.08271113423758,3.4339872044851463,0.08333333333333333,3153.6666666666665,0.009267840593141797,3237.0
1,1,1,1,1,1.0,True,False,False,3466,1210.0,130.0,360.0,4676.0,8.450412157725886,4.875197323201151,0.3611111111111111,4314.888888888889,0.027801539777587682,2338.0
1,0,0,0,0,1.0,True,False,False,3902,1666.0,109.0,360.0,5568.0,8.624970783589669,4.700480365792417,0.30277777777777776,5265.222222222223,0.019576149425287355,5568.0
1,1,1,0,1,0.0,True,False,False,2787,1917.0,146.0,360.0,4704.0,8.45638105201948,4.990432586778736,0.40555555555555556,4298.444444444444,0.031037414965986394,2352.0
1,1,0,1,2,1.0,True,False,False,6383,1000.0,187.0,360.0,7383.0,8.907070776182689,5.236441962829949,0.5194444444444445,6863.555555555556,0.025328457266693756,2461.0
0,1,1,0,0,1.0,False,True,False,3166,0.0,36.0,360.0,3166.0,8.06054004653864,3.6109179126442243,0.1,3066.0,0.011370814908401769,3166.0
1,0,1,1,0,1.0,False,False,True,6050,4333.0,120.0,180.0,10383.0,9.248021438943871,4.795790545596741,0.6666666666666666,9716.333333333334,0.011557353366079168,10383.0
1,1,0,0,1,1.0,False,True,False,2600,2500.0,90.0,360.0,5100.0,8.537191877922927,4.51085950651685,0.25,4850.0,0.01764705882352941,2550.0
1,1,1,0,1,0.0,False,False,True,7250,1667.0,110.0,360.0,8917.0,9.095826985187422,4.709530201312334,0.3055555555555556,8611.444444444445,0.01233598743972188,4458.5
1,0,1,0,0,1.0,True,False,False,4095,3447.0,151.0,360.0,7542.0,8.928375259853631,5.0238805208462765,0.41944444444444445,7122.555555555556,0.02002121453195439,7542.0
1,1,1,0,0,1.0,False,False,True,63337,0.0,490.0,180.0,63337.0,11.056240743970491,6.19644412779452,2.7222222222222223,60614.77777777778,0.007736394208756335,63337.0
1,1,1,0,0,1.0,False,False,True,2400,0.0,75.0,360.0,2400.0,7.783640596221253,4.330733340286331,0.20833333333333334,2191.6666666666665,0.03125,2400.0
1,1,1,0,0,1.0,False,True,False,2083,3150.0,128.0,360.0,5233.0,8.562931083090092,4.859812404361672,0.35555555555555557,4877.444444444444,0.024460156697878845,5233.0
1,0,1,0,0,1.0,False,False,True,5316,0.0,136.0,360.0,5316.0,8.57866451350434,4.919980925828125,0.37777777777777777,4938.222222222223,0.025583145221971408,5316.0
1,1,1,1,1,1.0,False,True,False,2395,0.0,128.0,360.0,2395.0,7.78155595923534,4.859812404361672,0.35555555555555557,2039.4444444444443,0.05344467640918581,1197.5
1,1,0,0,2,1.0,False,True,False,3675,242.0,108.0,360.0,3917.0,8.273336598504486,4.6913478822291435,0.3,3617.0,0.027572121521572634,1305.6666666666667
0,0,1,0,1,1.0,False,False,True,13262,0.0,40.0,360.0,13262.0,9.492733482494353,3.713572066704308,0.1111111111111111,13150.888888888889,0.003016136329362087,6631.0
0,0,1,0,0,1.0,False,True,False,4166,0.0,44.0,360.0,4166.0,8.334951631422454,3.8066624897703196,0.12222222222222222,4043.777777777778,0.01056168987037926,4166.0
0,0,1,0,0,1.0,False,False,True,2667,1625.0,84.0,360.0,4292.0,8.36474106822456,4.442651256490317,0.23333333333333334,4058.6666666666665,0.0195712954333644,4292.0
0,0,1,0,0,1.0,False,False,True,6000,0.0,156.0,360.0,6000.0,8.699681400989514,5.056245805348308,0.43333333333333335,5566.666666666667,0.026,6000.0
0,1,1,0,0,1.0,False,True,False,2929,2333.0,139.0,360.0,5262.0,8.56845648535378,4.941642422609304,0.3861111111111111,4875.888888888889,0.026415811478525276,5262.0
1,1,1,0,0,1.0,True,False,False,1025,5500.0,216.0,360.0,6525.0,8.783549477153265,5.37989735354046,0.6,5925.0,0.03310344827586207,6525.0
1,0,1,0,0,1.0,False,True,False,2500,0.0,55.0,360.0,2500.0,7.824445930877619,4.02535169073515,0.1527777777777778,2347.222222222222,0.022,2500.0
1,0,1,0,0,1.0,False,True,False,2366,2531.0,136.0,360.0,4897.0,8.496582237512113,4.919980925828125,0.37777777777777777,4519.222222222223,0.027772105370635083,4897.0
1,1,1,0,3,0.0,False,True,False,39999,0.0,600.0,180.0,39999.0,10.596634733096073,6.398594934535208,3.3333333333333335,36665.666666666664,0.015000375009375235,9999.75
1,1,0,0,0,1.0,True,False,False,2894,2792.0,155.0,360.0,5686.0,8.645938147306799,5.049856007249537,0.4305555555555556,5255.444444444444,0.027259936686598662,5686.0
1,1,1,0,0,1.0,True,False,False,3232,1950.0,108.0,360.0,5182.0,8.553139318189707,4.6913478822291435,0.3,4882.0,0.020841373986877652,5182.0
1,0,1,1,0,1.0,True,False,False,6822,0.0,141.0,360.0,6822.0,8.828054536815424,4.955827057601261,0.39166666666666666,6430.333333333333,0.020668425681618294,6822.0
1,0,1,0,2,1.0,True,False,False,4354,0.0,136.0,360.0,4354.0,8.379079889286603,4.919980925828125,0.37777777777777777,3976.222222222222,0.03123564538355535,1451.3333333333333
1,1,1,1,0,1.0,False,True,False,2083,4083.0,160.0,360.0,6166.0,8.726967774991493,5.081404364984463,0.4444444444444444,5721.555555555556,0.025948751216347713,6166.0
0,0,0,1,1,1.0,False,True,False,3867,0.0,62.0,360.0,3867.0,8.260492856573185,4.143134726391533,0.17222222222222222,3694.777777777778,0.016033100594776313,1933.5
1,1,1,0,0,1.0,False,True,False,9083,0.0,228.0,360.0,9083.0,9.114269903225448,5.43372200355424,0.6333333333333333,8449.666666666666,0.025101838599581636,9083.0
1,0,1,0,0,1.0,False,False,True,2965,5701.0,155.0,60.0,8666.0,9.067277989134345,5.049856007249537,2.5833333333333335,6082.666666666666,0.017885991230094624,8666.0
1,1,1,0,2,1.0,False,True,False,2708,1167.0,97.0,360.0,3875.0,8.262558973010657,4.584967478670572,0.26944444444444443,3605.5555555555557,0.02503225806451613,1291.6666666666667
0,0,1,1,1,1.0,False,True,False,7451,0.0,128.0,360.0,7451.0,8.916237731721479,4.859812404361672,0.35555555555555557,7095.444444444444,0.01717890216078379,3725.5
